JS_ID,Com_ID,WE_Role,WE_Salary,Duration,Year
32355,23985,Medical Technologist,9417100,2,2006
32355,37359,Event Coordinator,5601900,6,2013
32355,18207,Digital Marketing Manager,6236400,8,2019
15242,70548,Digital Marketing Specialist,2124300,5,2008
21500,3890,Graphic Artist,9719700,9,2015
21500,42897,Public Relations Manager,3562900,6,2003
21500,51230,Human Resources Manager,149600,6,2010
21500,70400,Software Tester,4115500,3,2006
34722,44556,IT Support Specialist,6059000,8,2015
34722,15205,Social Media Manager,1459600,10,2019
34722,56867,Social Media Coordinator,890700,9,2005
34722,39792,Digital Marketing Coordinator,6920500,2,2016
34722,67746,Digital Marketing Coordinator,4287900,2,2005
48386,20995,Financial Planner,7752200,8,2016
6131,93094,Product Owner,2804900,6,2002
6131,34502,Business Development Coordinator,1251300,3,2013
95107,55853,IT Manager,5351400,6,2005
37959,72737,Retail Manager,495300,4,2001
37959,79254,IT Analyst,6728900,2,2008
85674,13227,Real Estate Agent,8307000,3,2007
85674,10610,IT Security Specialist,1517000,9,2000
85674,9361,Data Entry Specialist,1765100,2,2014
54461,50925,Financial Risk Analyst,4414600,2,2018
54461,5991,Legal Secretary,751900,8,2003
54461,50379,Web Developer,4658900,10,2017
54461,79801,Product Manager,2929300,4,2000
54461,18207,Public Relations Manager,7793500,2,2017
47471,91276,Administrative Assistant,6243200,1,2014
47471,67746,Mechanical Engineer,887900,9,2013
19988,86446,Account Manager,1534200,3,2016
19988,93585,IT Technician,5613600,5,2001
19988,119,Digital Marketing Manager,876000,5,2012
19988,42943,Financial Manager,5572800,10,2001
19988,76875,Legal Assistant,2959700,10,2012
3259,80294,Speech-Language Pathologist,3044600,10,2011
50343,88190,Sales Representative,9749400,1,2009
18926,35155,HR Recruiter,9841000,3,2006
18926,59276,Market Research Assistant,7748700,7,2010
20058,119,Public Relations Manager,9627000,2,2020
9581,93094,Sales Support Specialist,3747100,10,2003
53094,83911,IT Consultant,2695800,7,2006
53094,27355,Marketing Assistant,5312500,1,2015
53094,62823,Event Coordinator,5601900,3,2003
53094,42509,Electrical Engineer,4715000,6,2007
5425,76334,Marketing Communications Manager,1221700,7,2011
5425,35142,Purchasing Manager,7886000,1,2007
5425,41932,Recruiting Coordinator,4213400,9,2006
53819,47327,Product Manager,9026800,2,2007
53819,28057,Network Administrator,1062000,3,2015
53819,42897,Network Analyst,5263600,6,2011
53819,47327,Graphic Designer,7044200,8,2006
6681,83904,Environmental Engineer,8020100,6,2019
6681,14547,Graphic Artist,9168000,5,2015
6681,34338,Content Writer,9634200,9,2017
6681,4713,Environmental Engineer,2454200,5,2007
6681,19248,Product Owner,7037300,5,2001
54293,55853,Dental Assistant,718300,6,2017
91673,91276,HR Recruiter,6340000,1,2000
91673,55853,Research Scientist,4371500,3,2009
81560,48431,IT Support Specialist,8767600,4,2009
81560,41932,Software Developer,5549100,9,2000
81560,18207,IT Manager,108600,2,2015
81560,84040,Lawyer,3684600,6,2006
81560,82382,Marketing Director,2608500,4,2010
7380,2449,Software Engineer,2925200,10,2009
7380,19248,Financial Analyst,2647900,8,2015
7380,89086,Recruitment Specialist,8632700,1,2006
97597,59770,Dental Hygienist,5205400,2,2003
97597,15205,Medical Laboratory Technician,6251200,2,2010
97597,19218,Investment Analyst,4237900,6,2011
17530,70704,Operations Analyst,3355700,6,2020
17530,10776,Dental Hygienist,3596300,5,2003
17530,54618,Business Analyst,1469600,2,2013
17530,12977,Marketing Analyst,1025700,10,2019
53412,12977,Production Supervisor,7057300,4,2015
53412,87831,UI/UX Developer,7813700,1,2018
69966,28057,Business Development Manager,6036600,3,2009
69966,48079,Purchasing Manager,6985700,9,2013
69966,98753,User Experience Researcher,564700,10,2020
3044,34502,Nurse Practitioner,5923800,3,2004
3044,91301,Retail Manager,9940700,9,2016
3044,56550,Purchasing Manager,6985700,7,2012
3044,82382,Mechanical Engineer,887900,9,2013
3044,92887,Physical Therapist,1602600,3,2005
55486,56867,Marketing Manager,9402800,1,2016
55486,44013,Physician Assistant,6110100,5,2014
55486,22617,Customer Service Representative,7174700,2,2008
55486,15205,Electrician,1751400,4,2020
55486,48079,Insurance Broker,1264800,2,2003
56459,94529,Customer Service Representative,7174700,8,2010
56459,71515,Operations Manager,7620600,5,2020
56459,9916,Product Owner,2002600,2,2001
56459,79856,Network Technician,4116800,5,2004
56459,79254,Nurse Practitioner,3344300,5,2009
21559,64735,HR Coordinator,5576000,3,2006
24546,71698,Database Administrator,1827200,10,2000
24546,91013,Cybersecurity Analyst,5353700,2,2010
24546,50885,Data Analyst,5872200,2,2012
16369,5692,Technical Support Specialist,8781100,4,2017
16369,70400,Legal Researcher,8726900,3,2018
9675,48407,Software Tester,6269400,9,2000
9675,213,Technical Support Engineer,1595800,7,2007
35424,84040,Dental Hygienist,4295200,7,2000
35424,70864,Logistics Manager,2817400,4,2011
35424,213,HR Director,5440300,2,2011
35424,52530,IT Manager,3908700,6,2009
15647,82267,Recruitment Specialist,5132700,5,2017
15647,17694,Systems Administrator,3533700,3,2005
15647,49186,IT Security Analyst,5847800,3,2012
15647,46976,Product Manager,9026800,3,2001
6591,19052,Operations Coordinator,5856500,5,2004
6591,74230,Teacher,9084300,7,2000
6591,12977,Medical Laboratory Technician,6251200,5,2000
6591,41804,HR Coordinator,5285800,5,2006
93975,37359,Customer Success Manager,1906600,3,2018
95716,41932,Marketing Director,7148300,8,2019
78416,46976,Marketing Specialist,7724600,3,2020
78416,71737,Technical Support Engineer,4230800,9,2003
77262,70427,IT Administrator,6761900,7,2001
77262,31445,Retail Manager,495300,6,2019
69210,89079,Research Assistant,1634900,7,2014
36846,19218,Social Media Manager,6697000,6,2016
36846,67746,Business Systems Analyst,3402500,5,2015
65147,19052,Quality Control Inspector,862800,6,2002
65147,34910,Product Owner,2804900,5,2004
1289,35142,Medical Laboratory Technician,4326100,10,2017
1289,47708,Business Systems Analyst,2809800,6,2003
1289,88190,Architect,5284800,4,2020
1289,51230,Financial Controller,1237800,5,2020
17440,34672,Customer Success Manager,9238200,8,2014
17440,31001,Social Media Coordinator,5175100,2,2010
26544,97295,IT Auditor,4260400,5,2004
82815,52093,Operations Analyst,3355700,4,2007
63753,72160,Software Engineer,2925200,4,2010
63753,5692,Legal Assistant,1719100,5,2003
63753,43999,Compliance Officer,1251200,10,2003
63753,28057,Production Supervisor,3035900,1,2019
38122,48431,Digital Content Creator,9274000,4,2010
38122,47327,Social Media Manager,1459600,1,2004
38122,96774,Network Analyst,8264400,1,2013
38122,2449,Financial Analyst,4716800,3,2002
38122,70548,Customer Experience Manager,9786200,4,2006
92133,70548,Business Development Manager,8861700,2,2009
92133,67746,Biomedical Engineer,3905800,7,2016
46248,56550,UI/UX Developer,5921100,2,2013
46248,19248,Environmental Scientist,2112700,9,2019
46248,80656,Data Scientist,3737600,3,2020
46248,69715,Recruitment Specialist,5132700,3,2014
89469,52530,Marketing Coordinator,8572600,1,2010
14235,84040,Supply Chain Specialist,4092300,6,2014
14235,66608,Marketing Communications Manager,1221700,8,2019
14235,5216,Customer Experience Manager,7142900,10,2012
14235,89086,Software Engineer,2925200,9,2008
22126,98956,HR Generalist,3614900,5,2002
22126,12548,Occupational Therapist,6312400,7,2010
26776,1498,Project Manager,9106000,2,2000
26776,97925,Cybersecurity Engineer,5935800,6,2012
26776,43521,Legal Secretary,7089500,2,2014
26776,39087,Dental Assistant,5751000,2,2005
26776,2449,HR Recruiter,6340000,5,2011
76540,88498,Physical Therapist,7098200,2,2010
76540,1539,Software Engineer,2925200,5,2015
49537,30099,Recruiting Coordinator,7370900,4,2014
77863,5991,Occupational Health and Safety Specialist,639800,8,2007
11417,53725,Public Relations Manager,1702400,4,2004
11417,43999,Real Estate Agent,8307000,7,2008
11417,18869,Business Development Coordinator,4695900,2,2012
11417,74230,Sales Manager,135600,5,2006
49745,42897,Financial Analyst,4716800,2,2015
49745,5216,Insurance Claims Adjuster,2921800,3,2003
97800,8539,Financial Auditor,4146200,6,2004
97800,53619,Recruitment Specialist,3982200,7,2017
40116,98302,Research Scientist,4371500,5,2007
40116,56412,Biomedical Engineer,6827400,2,2007
72602,9750,Physical Therapy Assistant,8997800,10,2015
72602,12977,Legal Secretary,2348100,8,2005
72602,70864,Medical Records Clerk,3045200,3,2011
72602,76875,Public Relations Specialist,9166900,6,2014
72602,6045,Customer Success Manager,9238200,7,2009
34640,50605,IT Security Analyst,8978800,2,2015
34640,47327,Speech-Language Pathologist,4254600,5,2009
34640,71362,Sales Manager,7383400,7,2018
34640,80507,Healthcare Administrator,2829500,4,2020
90278,83904,Technical Support Engineer,4635400,7,2019
37087,23465,Customer Service Representative,7174700,10,2001
37087,71515,Software Developer,9931400,3,2013
56863,276,Supply Chain Analyst,5942700,5,2017
56863,34863,Quality Assurance Engineer,8411400,5,2018
56863,14622,Sales Manager,7383400,5,2020
56863,10610,HR Recruiter,2191800,3,2008
56863,56550,IT Specialist,4483300,9,2008
51202,76875,Market Research Analyst,5182500,7,2020
51202,69715,IT Consultant,6867400,10,2003
51202,28057,Copywriter,2002100,10,2015
93331,22020,Quality Assurance Engineer,7990500,7,2005
93331,47993,Architect,9789900,5,2011
93331,98753,Social Media Coordinator,5175100,4,2005
93331,48431,HR Recruiter,2191800,5,2015
64717,34863,HR Generalist,3003900,6,2001
64717,1539,Supply Chain Analyst,5356700,7,2015
64717,5692,Lawyer,208900,8,2018
64717,79801,Supply Chain Analyst,7264800,8,2011
15800,35155,Medical Office Manager,5292600,4,2017
15800,62823,IT Project Manager,3429200,1,2005
15800,5061,IT Analyst,9210600,10,2005
15800,27355,Nurse Practitioner,5923800,1,2002
8724,13567,Supply Chain Specialist,4092300,10,2001
8724,1498,Medical Billing Specialist,5079000,8,2012
62580,52093,Dental Hygienist,2443200,1,2007
62580,8786,Physician Assistant,6110100,9,2019
62580,97028,Product Marketing Manager,6349700,8,2003
62580,70864,Physician Assistant,6110100,8,2011
1392,34863,Executive Assistant,3577700,3,2020
1392,48079,Social Media Manager,6697000,10,2008
88218,22020,Lawyer,9096900,1,2010
43999,74230,Public Relations Manager,9627000,3,2004
43999,19218,Operations Manager,5118800,9,2004
70714,42897,Dental Hygienist,4295200,6,2010
70714,20995,Environmental Scientist,2112700,3,2018
31280,15223,Business Development Executive,7447600,3,2015
31280,94106,IT Manager,108600,4,2012
59202,70634,User Interface Designer,840800,6,2008
59202,8321,HR Coordinator,5285800,6,2014
59202,76875,Graphic Artist,2066800,1,2019
59202,49186,Cybersecurity Engineer,4792300,8,2017
50312,79856,Brand Manager,1074000,4,2010
50312,19052,Brand Strategist,2922700,4,2019
50312,81829,IT Auditor,9192400,8,2015
50312,5692,Financial Analyst,9306800,1,2006
50312,18869,Software Developer,1554400,7,2003
11136,79254,IT Support Specialist,6059000,5,2001
55805,49186,Nurse Practitioner,3373300,10,2020
97595,1539,Physician Assistant,5002000,5,2017
97595,49858,Account Coordinator,7472600,7,2016
97595,71362,HR Coordinator,5576000,9,2001
97595,46976,Investment Advisor,6644300,8,2005
97595,26386,Financial Analyst,9873100,7,2005
83159,2449,Systems Administrator,5980500,4,2017
61452,17808,Cybersecurity Analyst,578000,6,2013
61452,14363,Logistics Coordinator,8832400,9,2009
61452,8539,Human Resources Manager,8423300,9,2008
52323,72737,Financial Auditor,4146200,9,2000
21226,98302,Environmental Engineer,8020100,10,2002
21226,93585,Copywriter,8691800,7,2020
21226,23985,Architect,5284800,7,2002
21226,30679,Multimedia Artist,9013700,9,2013
21226,71698,Digital Marketing Manager,7302700,3,2014
619,71737,Operations Analyst,178900,1,2015
619,55853,Content Writer,6691900,8,2017
11443,56412,Legal Secretary,2348100,4,2013
11443,79254,Nurse Manager,7092400,8,2017
55444,4713,Insurance Agent,1991600,4,2011
55444,44013,HR Coordinator,2603000,4,2002
55444,81213,Operations Analyst,7349300,9,2002
55444,213,Purchasing Manager,6985700,6,2000
55444,14363,Sales Representative,9749400,7,2006
27081,9750,Marketing Assistant,4951800,7,2015
48647,20995,Business Development Coordinator,4695900,2,2002
48647,48079,Insurance Claims Adjuster,7616700,2,2017
48647,80656,Physical Therapy Assistant,8997800,7,2005
48647,3890,Network Administrator,1062000,1,2013
48647,98856,Marketing Communications Manager,2870300,9,2012
65331,53725,Supply Chain Analyst,7264800,2,2007
65331,47708,HR Coordinator,5576000,10,2006
73198,13567,Software Developer,5549100,2,2005
73198,98753,User Experience Researcher,6826100,4,2016
73198,50885,Digital Marketing Specialist,4359900,1,2010
84550,26386,Insurance Agent,1991600,6,2016
84550,70634,Supply Chain Analyst,5356700,5,2020
84550,53619,Lawyer,9096900,3,2018
71079,23985,Public Relations Manager,1702400,3,2013
71079,5991,Data Scientist,3737600,2,2006
46360,46976,Data Scientist,8199400,7,2004
46360,94529,Graphic Artist,2404000,3,2015
56967,61483,Medical Technologist,5607200,10,2016
84358,44013,Occupational Therapist Assistant,7931700,4,2007
84358,45130,Dental Hygienist,4295200,10,2003
84358,76875,Marketing Coordinator,2168700,8,2005
84358,80656,Compliance Officer,1251200,2,2016
84358,19248,HR Director,1111200,5,2007
65704,17694,Business Systems Analyst,2809800,2,2010
65704,2449,Content Manager,3812700,1,2006
65704,91043,IT Security Specialist,8470900,2,2017
32673,9361,Product Marketing Manager,7848900,9,2020
32673,14547,Recruiting Coordinator,1283200,1,2002
32673,50900,Sales Support Specialist,3747100,8,2012
32673,15223,Technical Support Engineer,7113400,4,2001
72000,89086,Insurance Claims Adjuster,6928500,2,2007
72000,83904,Social Media Manager,6697000,10,2020
26024,81829,HR Director,527400,10,2018
26024,9916,Content Manager,759400,6,2005
26024,96774,Research Assistant,9038600,10,2012
83719,50925,Financial Auditor,5701700,3,2005
83719,34863,IT Analyst,6728900,6,2008
83719,34672,IT Specialist,4483300,4,2010
83719,8786,Investment Banker,4380300,8,2010
83719,31001,Quality Assurance Engineer,4486800,2,2000
78076,1539,Web Developer,1675400,4,2018
78076,10610,Business Development Coordinator,9160400,5,2015
78076,52093,Public Relations Manager,1628300,7,2017
78076,23985,Marketing Communications Manager,1221700,7,2005
23374,80507,HR Assistant,5143500,8,2001
23374,92887,Marketing Director,8253400,4,2000
23374,56412,Financial Analyst,1619400,7,2010
23374,43521,Digital Marketing Manager,7302700,3,2003
23374,43521,Customer Service Representative,4626000,6,2003
12725,80656,Insurance Agent,8212100,5,2013
12725,2449,Medical Assistant,3422100,5,2012
12725,42943,Content Manager,6160600,8,2020
12725,71515,Account Coordinator,1916400,8,2016
87111,13567,Sales Manager,9672700,1,2002
87111,80656,Financial Auditor,3214800,4,2014
87111,67746,Insurance Underwriter,207300,7,2020
87111,28057,Legal Secretary,2435900,4,2012
63455,87831,Architect,8017000,5,2020
63455,71515,Graphic Artist,2066800,4,2012
63455,91276,Speech-Language Pathologist,3044600,3,2013
82707,83904,Multimedia Artist,4191200,5,2012
82707,89079,Medical Records Clerk,2522400,2,2005
32436,52093,Research Assistant,8549600,6,2016
32436,98856,Marketing Director,2608500,9,2012
32436,39087,Operations Coordinator,950700,9,2000
37519,51230,Nurse Manager,2409800,6,2007
37519,17808,Sales Associate,8033200,10,2019
37519,18207,Systems Administrator,3203500,7,2015
37519,79801,Network Technician,7377400,4,2019
37519,17808,Financial Manager,5572800,8,2003
39106,71222,IT Auditor,5489400,9,2020
63631,82461,Insurance Agent,5159500,2,2014
63631,56949,Human Resources Manager,9724100,9,2004
63631,81213,Event Planner,248500,7,2010
63631,82267,Legal Analyst,4025800,2,2007
40597,46650,Corporate Trainer,4130800,4,2007
40597,56550,Interior Designer,9550800,8,2007
66281,93585,Data Scientist,8199400,8,2013
66281,43932,Technical Support Engineer,4311900,3,2010
66281,59770,Legal Assistant,9004500,7,2017
6081,21063,Medical Billing Specialist,8497600,9,2009
6081,10584,Event Planner,3848700,5,2012
6081,5692,Event Manager,2008600,3,2014
96030,56146,Quality Control Inspector,9768800,7,2004
97128,81213,IT Project Manager,200200,7,2011
97128,9750,Brand Manager,1074000,9,2015
97128,9750,Financial Planner,9996100,6,2015
97128,1498,Data Analyst,7827500,8,2003
97128,5692,UI/UX Developer,3414700,2,2020
53253,39087,Nurse Manager,6328900,8,2013
53253,213,Legal Researcher,4404000,5,2014
26628,58983,Environmental Engineer,8583000,3,2005
26628,34338,Digital Marketing Specialist,4153400,9,2000
26628,54618,Recruitment Specialist,8632700,10,2018
26628,50885,Data Entry Clerk,7537300,1,2017
91690,15205,Health Educator,413600,7,2008
91690,62746,HR Assistant,1729800,10,2014
91690,81829,Data Entry Clerk,7537300,8,2014
91690,56188,Customer Support Specialist,2170500,10,2000
91690,30000,Business Analyst,1469600,3,2006
88211,53619,Operations Manager,6601300,3,2007
47326,96774,Marketing Specialist,957700,10,2019
47326,80666,Graphic Artist,9719700,3,2010
58638,9750,Regulatory Affairs Specialist,557200,9,2000
58638,47327,Nurse Practitioner,6473100,7,2013
58638,76875,Digital Marketing Coordinator,3695400,3,2005
47903,67746,User Interface Designer,840800,6,2001
27242,98302,IT Manager,108600,1,2017
27242,43521,Physical Therapy Assistant,4551100,10,2001
27242,5808,Mechanical Technician,1628300,8,2006
49154,12548,Medical Office Manager,5292600,6,2011
49154,53725,Medical Office Manager,5292600,1,2007
49154,42897,Dental Assistant,5751000,2,2008
97116,70704,Software Developer,9996200,10,2005
97116,71698,Customer Success Manager,1906600,9,2006
11840,91301,Physical Therapy Assistant,183500,2,2002
11840,9850,UI/UX Developer,7813700,3,2018
11840,34187,Operations Coordinator,5856500,4,2020
11840,63656,Customer Success Manager,5459200,2,2017
69087,66589,Technical Support Engineer,4635400,10,2012
69087,98302,Technical Support Specialist,252100,2,2017
97743,47993,Brand Strategist,9727800,9,2008
97743,98856,Systems Analyst,8803100,7,2016
11911,70386,IT Auditor,5489400,7,2017
54414,1539,HR Director,1910200,9,2016
54414,92887,Cybersecurity Analyst,9349200,7,2008
54414,48079,Medical Technologist,7697400,6,2014
54414,56867,Financial Analyst,4886300,7,2002
67202,31349,Mechanical Engineer,7011700,10,2013
67202,98302,Digital Marketing Specialist,4153400,1,2009
67202,47327,Tax Accountant,8051500,8,2019
51848,81829,Accountant,6792800,9,2011
94764,55853,Marketing Analyst,1038900,5,2020
62185,1498,Systems Administrator,4526500,2,2011
62185,81213,Product Owner,7037300,4,2007
27597,98302,Content Manager,3812700,4,2002
27597,89657,SEO Specialist,745700,7,2001
27597,44013,Customer Success Manager,5459200,2,2008
40250,53619,UX Designer,4989600,8,2013
40250,19218,Quality Assurance Analyst,7888600,9,2015
40250,5834,Tax Preparer,4517800,8,2014
40250,31001,Research Coordinator,5293100,1,2019
19526,91013,Physical Therapist,9564500,10,2019
19526,59276,HR Assistant,5533700,4,2009
19526,69715,Medical Laboratory Technician,4692100,2,2015
19526,47327,Account Coordinator,5811500,1,2001
94299,98020,Customer Service Representative,3979100,4,2017
98237,48542,Product Owner,5674700,8,2013
23862,27486,Cybersecurity Analyst,9349200,10,2008
23862,40315,Marketing Analyst,3015400,10,2008
23862,30000,Marketing Director,8253400,7,2004
80431,96774,Marketing Assistant,491700,7,2006
80431,53725,Regulatory Affairs Specialist,557200,7,2011
85844,44013,Investment Advisor,5105700,1,2016
71353,8321,Product Manager,6401100,5,2020
71353,46976,Lawyer,3260400,1,2008
71353,40315,Customer Support Specialist,5686000,8,2017
55375,98956,HR Assistant,5533700,1,2001
5868,5991,IT Auditor,1305100,8,2008
5868,79254,Digital Marketing Coordinator,4287900,2,2004
89204,80294,Public Relations Manager,1702400,1,2019
89204,31349,Network Analyst,7723400,2,2005
89204,56146,Talent Acquisition Specialist,6308500,4,2004
89204,94529,Digital Content Creator,8940200,2,2006
89204,50605,Public Relations Manager,7793500,10,2015
40204,78538,Web Developer,9468000,8,2006
40204,9850,Marketing Manager,8183400,5,2006
40204,93094,Talent Acquisition Specialist,6308500,8,2019
40204,15205,Business Consultant,8288100,10,2015
40204,47327,Healthcare Administrator,3375900,6,2001
43991,47993,Market Research Assistant,6175600,4,2007
43991,56949,Multimedia Artist,2195200,8,2002
43991,14363,HR Director,1111200,3,2003
43991,56550,Data Scientist,3737600,5,2000
43991,79801,Interior Designer,4573500,4,2003
13616,50900,Investment Analyst,6156400,10,2010
13616,61483,Business Consultant,1570900,1,2009
13616,42943,HR Director,4663600,2,2004
13616,23873,Market Research Assistant,4612800,2,2007
23388,49858,Teacher,8572200,9,2010
23388,70427,Recruitment Specialist,5132700,6,2013
23388,22899,IT Analyst,6728900,2,2011
23388,93585,Systems Engineer,1476000,8,2018
41057,71515,Research Scientist,9418900,1,2019
45854,52093,Architect,7718600,8,2013
45854,31349,Product Owner,6869500,5,2011
45854,18207,Financial Advisor,6439700,4,2000
45854,91301,Market Research Assistant,5616800,1,2008
45854,50900,Systems Administrator,473900,8,2015
59882,74593,IT Manager,9228400,6,2003
90815,12548,Network Engineer,6314700,9,2020
90815,41804,Investment Banker,6180200,8,2002
84257,42509,Systems Engineer,4577400,6,2003
84257,213,Financial Risk Analyst,3340500,9,2018
84257,83904,IT Administrator,4913100,5,2005
84257,88136,HR Coordinator,6632600,5,2007
84257,17808,Software Developer,9931400,8,2002
64040,50900,Healthcare Administrator,3578700,2,2004
64040,96774,Operations Analyst,3355700,8,2012
64040,47708,Operations Manager,5118800,4,2010
64040,5061,Event Planner,5333400,5,2008
39425,47327,Mechanical Engineer,8464900,9,2006
39425,34338,Customer Experience Manager,6185300,8,2002
39425,49186,Marketing Specialist,1001700,4,2015
39425,98856,Public Relations Specialist,3813700,1,2002
39425,31001,Digital Marketing Specialist,4359900,3,2020
19616,39792,Software Engineer,6291000,9,2015
19616,10610,Product Marketing Manager,9721900,3,2002
19616,5991,Brand Strategist,1422000,4,2011
19616,93094,Administrative Assistant,6243200,2,2005
90719,34863,IT Security Specialist,8470900,6,2012
90719,46976,Technical Support Specialist,7799300,3,2014
85393,58983,Customer Experience Manager,6227200,5,2006
85393,22617,Marketing Assistant,7991500,3,2011
85393,97028,Financial Auditor,5677000,9,2018
85393,1695,Public Relations Coordinator,600100,7,2010
85393,37359,Human Resources Manager,535000,8,2012
18295,34672,Electrical Engineer,3952700,2,2005
18295,48079,Product Owner,9034800,9,2015
18295,20995,Technical Writer,3184500,7,2002
18295,9750,Business Systems Analyst,3348900,4,2000
57095,81213,Investment Advisor,6644300,8,2014
61127,21063,Content Writer,6691900,9,2020
61127,94380,Marketing Analyst,3015400,7,2003
61127,56412,Legal Researcher,6652400,6,2004
61127,52093,Supply Chain Specialist,4092300,4,2004
22747,70400,Supply Chain Manager,9860900,5,2010
22747,8786,Product Owner,6869500,8,2012
22747,59276,Graphic Artist,9278100,8,2006
22747,52530,Business Systems Analyst,3348900,9,2005
22747,41804,Operations Manager,9826900,3,2004
6437,52530,Dental Assistant,5495600,10,2013
6437,5808,Business Consultant,1504400,9,2012
6437,28057,HR Recruiter,6406200,1,2014
6437,89079,Marketing Director,2608500,4,2009
10637,213,Recruiting Coordinator,5862900,10,2000
81114,41804,Sales Support Specialist,5951000,4,2014
81114,50925,Sales Support Specialist,5180100,4,2004
32112,76875,User Experience Researcher,8319700,7,2000
32112,23985,Financial Analyst,2647900,8,2000
32112,56188,IT Consultant,6867400,10,2015
32112,39792,Sales Manager,4089600,1,2008
32112,23873,Talent Acquisition Specialist,2462800,9,2019
68347,74593,Legal Secretary,9183100,8,2005
68347,71515,Customer Success Manager,1906600,10,2005
13269,71698,IT Security Specialist,1517000,1,2014
13269,44013,Content Manager,7120300,10,2018
13269,98956,Brand Manager,8120200,1,2008
13269,22020,Insurance Agent,5159500,10,2008
13269,5413,Talent Manager,4426100,9,2011
53417,14622,Financial Auditor,5677000,5,2004
53417,72737,Product Owner,5674700,4,2017
53417,92887,Sales Support Specialist,8085600,3,2016
53417,21063,Financial Clerk,7146000,4,2000
55606,9361,Digital Marketing Specialist,2124300,8,2002
55606,78538,Compliance Officer,1996500,6,2000
55606,78538,Marketing Manager,1855800,10,2005
55606,70386,Customer Service Representative,4626000,1,2014
83317,53619,HR Recruiter,9988700,3,2007
35962,88498,Administrative Assistant,3988000,8,2000
35962,46650,Financial Manager,167900,8,2019
35962,89086,Brand Strategist,9727800,1,2011
35962,74593,Business Development Manager,777600,5,2003
83091,93307,Software Tester,4115500,10,2009
74021,47708,Market Analyst,2897500,3,2011
74021,9259,SEO Specialist,1886400,10,2002
74021,70386,Medical Office Manager,6021300,10,2001
22352,39792,Technical Support Engineer,1595800,3,2004
22352,93307,Event Planner,6988300,1,2007
22352,55853,Customer Success Manager,5032100,1,2003
59720,79254,HR Manager,5858300,10,2019
59720,51230,Cybersecurity Engineer,3148900,1,2004
53481,70548,Product Owner,291400,7,2002
53481,8321,Sales Associate,551700,10,2004
68274,83911,Sales Support Specialist,8482500,3,2001
12709,82267,Data Analyst,7827500,3,2002
12709,34863,Marketing Communications Manager,4124800,2,2016
39504,72160,Graphic Designer,7647900,2,2002
39504,119,Recruiting Coordinator,8479200,8,2007
39504,1539,Talent Acquisition Specialist,2462800,3,2003
39504,34863,Sales Manager,3218700,5,2003
39504,44013,Technical Support Specialist,2442300,8,2018
92999,66589,Physician Assistant,5002000,9,2015
7503,56412,Lawyer,5481600,8,2009
7503,14547,Legal Secretary,3613400,3,2000
7503,19052,Insurance Agent,902800,7,2000
7503,10610,Environmental Engineer,4246200,2,2006
5154,1695,Legal Secretary,7089500,2,2018
5154,70548,Business Consultant,9936300,4,2005
5154,52093,Quality Assurance Engineer,8411400,7,2013
5154,50925,Construction Manager,4362200,7,2001
5154,88498,Operations Manager,6601300,10,2000
391,28057,Legal Analyst,7164000,3,2002
391,59022,IT Security Analyst,8978800,2,2003
391,42943,Data Scientist,8199400,2,2016
83605,70634,Marketing Manager,6353000,9,2004
83605,99593,IT Administrator,4913100,8,2001
83605,97028,Legal Secretary,7089500,9,2010
83605,98020,Legal Counsel,2644500,6,2020
83605,12548,Product Owner,9928600,10,2017
75342,88190,Business Development Manager,7547100,7,2000
75342,53619,IT Manager,5711200,7,2005
75342,1695,Financial Risk Analyst,9999600,7,2004
59298,48407,Business Consultant,1504400,2,2011
59298,16706,Legal Analyst,8607800,1,2012
89617,42897,Digital Marketing Manager,4495900,4,2013
89617,34187,Legal Counsel,9337400,9,2015
89617,43932,Digital Content Creator,9274000,2,2020
89617,213,Operations Supervisor,166400,2,2013
43013,47327,Marketing Specialist,1001700,8,2005
43013,23465,Event Planner,3848700,9,2002
43013,213,IT Project Manager,3429200,1,2019
43013,56188,Digital Content Creator,8940200,9,2002
43013,71222,Business Development Manager,2773600,5,2014
17003,52530,Sales Manager,7383400,1,2012
17003,87831,Customer Success Manager,5032100,10,2008
17003,23465,Legal Secretary,3909700,7,2012
21632,35142,Electrician,2754300,2,2003
21632,48079,Project Manager,3976100,4,2018
21632,98956,Legal Secretary,7365300,8,2007
21632,14547,Product Owner,2002600,9,2005
21632,76515,Marketing Specialist,957700,8,2006
16449,63492,Technical Support Engineer,1595800,9,2004
16449,93307,Supply Chain Analyst,5356700,6,2015
96298,56949,Marketing Specialist,908700,7,2019
96298,92887,Pharmacist,3067700,6,2020
96298,59022,Dental Hygienist,3804400,1,2004
42220,39792,Operations Manager,5118800,3,2018
42220,59770,Event Planner,5766900,6,2008
42220,56188,Supply Chain Coordinator,3296800,1,2010
42220,41932,Occupational Therapist Assistant,854000,1,2009
20966,1695,Real Estate Agent,8625100,6,2003
20966,59276,Nurse Practitioner,3344300,3,2012
20966,5061,Talent Manager,147000,9,2020
20966,91013,Web Developer,9468000,2,2017
10996,12548,SEO Specialist,9120900,3,2005
10996,94529,Logistics Manager,3460400,4,2014
10996,83911,Investment Banker,4380300,1,2000
10996,3890,Digital Marketing Manager,7302700,8,2003
10996,46441,Software Developer,9996200,9,2013
28800,91301,Business Systems Analyst,3757000,7,2013
28800,53725,Lawyer,5378100,8,2016
