JS_ID,Year,Proficiency,Domain
43999,1981,Digital Marketing,Business
43999,1981,Programming,Computer Science
70714,1991,Public Speaking,Communication
70714,1991,Programming,Computer Science
70714,2002,Graphic Design,Design
70714,2002,Marketing,Business
70714,2002,Public Speaking,Communication
70714,2002,Creative Writing,Literature
70714,2021,Data Analysis,Statistics
70714,2021,Marketing,Business
70714,2021,Project Management,Business
70714,2022,Web Development,Computer Science
70714,2022,Programming,Computer Science
70714,2014,Digital Marketing,Business
70714,2014,Marketing,Business
70714,2014,Project Management,Business
97923,1993,Digital Marketing,Business
97923,1993,Marketing,Business
97923,1993,Web Development,Computer Science
97923,2021,Data Analysis,Statistics
97923,2021,Programming,Computer Science
97923,2021,Project Management,Business
97923,2021,Web Development,Computer Science
97923,2008,Problem Solving,Mathematics
97923,2008,Digital Marketing,Business
97923,1989,Problem Solving,Mathematics
97923,1989,Graphic Design,Design
97923,1989,Public Speaking,Communication
97923,2020,Data Analysis,Statistics
97923,2020,Graphic Design,Design
97923,2020,Marketing,Business
97923,2020,Creative Writing,Literature
59202,2007,Programming,Computer Science
59202,2007,Web Development,Computer Science
59202,2002,Graphic Design,Design
59202,2002,Creative Writing,Literature
59202,2015,Public Speaking,Communication
59202,1982,Graphic Design,Design
59202,2018,Problem Solving,Mathematics
59202,2018,Public Speaking,Communication
50312,1986,Marketing,Business
50312,1986,Public Speaking,Communication
50312,2009,Data Analysis,Statistics
50312,2009,Project Management,Business
50312,2009,Public Speaking,Communication
50312,2009,Programming,Computer Science
50312,1985,Problem Solving,Mathematics
50312,1985,Programming,Computer Science
16184,2007,Data Analysis,Statistics
16184,2007,Marketing,Business
16184,2007,Project Management,Business
16184,2007,Creative Writing,Literature
16184,2019,Data Analysis,Statistics
16184,2019,Graphic Design,Design
16184,2019,Digital Marketing,Business
16184,2019,Web Development,Computer Science
11136,1988,Graphic Design,Design
55805,1986,Web Development,Computer Science
55805,2011,Data Analysis,Statistics
55805,2011,Marketing,Business
55805,2011,Programming,Computer Science
55805,2001,Data Analysis,Statistics
55805,2019,Marketing,Business
55805,2019,Creative Writing,Literature
55805,2019,Problem Solving,Mathematics
55805,2019,Web Development,Computer Science
55805,2019,Digital Marketing,Business
97595,1998,Data Analysis,Statistics
97595,1998,Graphic Design,Design
97595,1998,Digital Marketing,Business
97595,1998,Creative Writing,Literature
97595,1983,Graphic Design,Design
97595,1983,Marketing,Business
97595,1988,Public Speaking,Communication
97595,1988,Programming,Computer Science
83159,2001,Problem Solving,Mathematics
83159,2001,Public Speaking,Communication
83159,2001,Programming,Computer Science
83159,2020,Digital Marketing,Business
83159,2020,Programming,Computer Science
20817,1984,Problem Solving,Mathematics
20817,1980,Problem Solving,Mathematics
20817,1980,Digital Marketing,Business
20817,1980,Programming,Computer Science
61452,1980,Creative Writing,Literature
61452,1980,Web Development,Computer Science
61452,1990,Problem Solving,Mathematics
61452,1990,Graphic Design,Design
61452,1990,Public Speaking,Communication
61452,1990,Web Development,Computer Science
21226,2004,Problem Solving,Mathematics
21226,2004,Project Management,Business
21226,2004,Public Speaking,Communication
21226,2004,Web Development,Computer Science
21226,2018,Marketing,Business
21226,2018,Public Speaking,Communication
21226,2018,Programming,Computer Science
21226,2017,Digital Marketing,Business
21226,2017,Web Development,Computer Science
619,1982,Problem Solving,Mathematics
619,1982,Graphic Design,Design
619,1982,Project Management,Business
619,1982,Digital Marketing,Business
619,2019,Digital Marketing,Business
619,2021,Problem Solving,Mathematics
619,2021,Digital Marketing,Business
619,2021,Public Speaking,Communication
619,2021,Programming,Computer Science
619,1998,Data Analysis,Statistics
619,1998,Marketing,Business
619,1998,Project Management,Business
619,1988,Graphic Design,Design
619,1988,Public Speaking,Communication
9879,2015,Graphic Design,Design
9879,2015,Web Development,Computer Science
9879,2015,Digital Marketing,Business
9879,2015,Public Speaking,Communication
9879,2015,Programming,Computer Science
9879,1996,Digital Marketing,Business
9879,2007,Digital Marketing,Business
9879,2007,Marketing,Business
9879,2007,Public Speaking,Communication
9879,2007,Web Development,Computer Science
62308,2018,Marketing,Business
62308,2018,Web Development,Computer Science
62308,2020,Data Analysis,Statistics
62308,2020,Web Development,Computer Science
62308,2020,Creative Writing,Literature
62308,2020,Programming,Computer Science
62308,1990,Graphic Design,Design
62308,1990,Digital Marketing,Business
62308,1990,Public Speaking,Communication
62308,2004,Graphic Design,Design
62308,2004,Marketing,Business
55444,2006,Problem Solving,Mathematics
55444,2006,Digital Marketing,Business
55444,2006,Project Management,Business
55444,1986,Data Analysis,Statistics
55444,1986,Digital Marketing,Business
55444,1986,Marketing,Business
55444,1986,Web Development,Computer Science
55444,1984,Problem Solving,Mathematics
55444,1984,Public Speaking,Communication
55444,1984,Creative Writing,Literature
55444,1984,Web Development,Computer Science
55444,2013,Data Analysis,Statistics
55444,2013,Digital Marketing,Business
55444,2013,Marketing,Business
55444,2013,Programming,Computer Science
27081,1986,Marketing,Business
27081,1986,Creative Writing,Literature
27081,1984,Graphic Design,Design
27081,1984,Digital Marketing,Business
27081,1984,Creative Writing,Literature
27081,1984,Programming,Computer Science
27081,1982,Graphic Design,Design
48647,2015,Project Management,Business
48647,2015,Creative Writing,Literature
48647,1988,Data Analysis,Statistics
48647,1988,Digital Marketing,Business
48647,1985,Data Analysis,Statistics
48647,1985,Creative Writing,Literature
48647,1985,Problem Solving,Mathematics
48647,1985,Digital Marketing,Business
48647,1985,Public Speaking,Communication
48647,1999,Data Analysis,Statistics
48647,1999,Problem Solving,Mathematics
48647,1999,Programming,Computer Science
65331,2010,Data Analysis,Statistics
65331,2010,Marketing,Business
65331,2010,Programming,Computer Science
84550,2007,Problem Solving,Mathematics
84550,2007,Digital Marketing,Business
84550,2007,Web Development,Computer Science
84550,1980,Problem Solving,Mathematics
84550,1980,Graphic Design,Design
84550,1980,Digital Marketing,Business
84550,1980,Web Development,Computer Science
84550,2002,Problem Solving,Mathematics
84550,2002,Project Management,Business
84550,2002,Creative Writing,Literature
84550,2018,Marketing,Business
84550,2018,Public Speaking,Communication
84550,2018,Programming,Computer Science
84550,1982,Graphic Design,Design
84550,1982,Digital Marketing,Business
84550,1982,Marketing,Business
84550,1982,Project Management,Business
71079,2021,Marketing,Business
71079,2021,Project Management,Business
71079,2021,Programming,Computer Science
71079,1998,Data Analysis,Statistics
71079,1998,Digital Marketing,Business
71079,1998,Graphic Design,Design
71079,1998,Web Development,Computer Science
46360,2008,Project Management,Business
46360,1981,Digital Marketing,Business
46360,1981,Marketing,Business
46360,1981,Project Management,Business
46360,1985,Digital Marketing,Business
46360,1985,Graphic Design,Design
46360,1985,Public Speaking,Communication
46360,1985,Programming,Computer Science
43582,2009,Graphic Design,Design
43582,2017,Graphic Design,Design
43582,2017,Marketing,Business
43582,2017,Project Management,Business
43582,2017,Public Speaking,Communication
43582,2017,Programming,Computer Science
43582,2004,Marketing,Business
43582,2004,Project Management,Business
43582,2004,Programming,Computer Science
43582,1999,Digital Marketing,Business
43582,1999,Project Management,Business
43582,1999,Creative Writing,Literature
43582,1999,Programming,Computer Science
43582,2010,Graphic Design,Design
43582,2010,Marketing,Business
43582,2010,Public Speaking,Communication
56967,1998,Data Analysis,Statistics
84358,1995,Graphic Design,Design
84358,1995,Marketing,Business
32673,2018,Graphic Design,Design
32673,2018,Digital Marketing,Business
32673,2018,Marketing,Business
32673,2018,Project Management,Business
32673,1997,Data Analysis,Statistics
26024,2011,Web Development,Computer Science
26024,2011,Project Management,Business
26024,2011,Creative Writing,Literature
26024,2011,Programming,Computer Science
83719,1996,Data Analysis,Statistics
83719,1996,Graphic Design,Design
78076,1982,Data Analysis,Statistics
78076,1982,Graphic Design,Design
78076,1982,Creative Writing,Literature
78076,1982,Web Development,Computer Science
78076,1984,Digital Marketing,Business
78076,1984,Public Speaking,Communication
23374,2001,Graphic Design,Design
23374,2001,Public Speaking,Communication
23374,2001,Creative Writing,Literature
23374,2001,Web Development,Computer Science
23374,1990,Data Analysis,Statistics
23374,1990,Project Management,Business
23374,1990,Public Speaking,Communication
23374,1985,Web Development,Computer Science
12725,2010,Graphic Design,Design
12725,2010,Marketing,Business
12725,2010,Creative Writing,Literature
12725,2010,Programming,Computer Science
12725,2014,Marketing,Business
12725,2007,Graphic Design,Design
12725,2007,Digital Marketing,Business
12725,2007,Marketing,Business
12725,2007,Public Speaking,Communication
12725,1998,Digital Marketing,Business
12725,1998,Graphic Design,Design
12725,1998,Creative Writing,Literature
12725,1998,Programming,Computer Science
87111,1998,Problem Solving,Mathematics
87111,1998,Digital Marketing,Business
87111,1998,Public Speaking,Communication
63455,1993,Marketing,Business
63455,1993,Creative Writing,Literature
63455,1993,Problem Solving,Mathematics
63455,1993,Web Development,Computer Science
63455,1993,Public Speaking,Communication
63455,1996,Data Analysis,Statistics
63455,1996,Problem Solving,Mathematics
63455,1996,Graphic Design,Design
63455,1996,Digital Marketing,Business
82707,1990,Problem Solving,Mathematics
82707,1990,Graphic Design,Design
82707,1990,Public Speaking,Communication
82707,1990,Web Development,Computer Science
82707,1987,Problem Solving,Mathematics
82707,1987,Creative Writing,Literature
82707,1987,Web Development,Computer Science
82707,2020,Problem Solving,Mathematics
82707,2020,Digital Marketing,Business
82707,2020,Project Management,Business
82707,1991,Data Analysis,Statistics
82707,1991,Problem Solving,Mathematics
82707,1991,Marketing,Business
82707,1991,Project Management,Business
32436,2016,Problem Solving,Mathematics
32436,2016,Graphic Design,Design
32436,2016,Marketing,Business
32436,2016,Project Management,Business
32436,1984,Project Management,Business
32436,1984,Creative Writing,Literature
32436,2019,Digital Marketing,Business
45692,1981,Marketing,Business
45692,1981,Programming,Computer Science
45692,1980,Project Management,Business
45692,1980,Creative Writing,Literature
45692,1980,Programming,Computer Science
45692,1985,Problem Solving,Mathematics
45692,1985,Creative Writing,Literature
45692,2000,Problem Solving,Mathematics
37519,2010,Digital Marketing,Business
39106,1995,Creative Writing,Literature
39106,2004,Problem Solving,Mathematics
39106,2004,Marketing,Business
39106,1981,Digital Marketing,Business
39106,1981,Graphic Design,Design
39106,1989,Data Analysis,Statistics
39106,1989,Project Management,Business
39106,1998,Graphic Design,Design
39106,1998,Data Analysis,Statistics
39106,1998,Marketing,Business
39106,1998,Creative Writing,Literature
39106,1998,Problem Solving,Mathematics
40597,1983,Project Management,Business
40597,1983,Creative Writing,Literature
66281,1985,Digital Marketing,Business
66281,1985,Marketing,Business
66281,1985,Creative Writing,Literature
66281,1985,Programming,Computer Science
66281,2016,Data Analysis,Statistics
66281,2016,Marketing,Business
66281,2016,Project Management,Business
66281,2016,Programming,Computer Science
66281,2009,Problem Solving,Mathematics
66281,2009,Graphic Design,Design
66281,2009,Digital Marketing,Business
6081,2015,Problem Solving,Mathematics
6081,2015,Public Speaking,Communication
6081,2015,Creative Writing,Literature
6081,2015,Web Development,Computer Science
6081,2000,Public Speaking,Communication
6081,2003,Problem Solving,Mathematics
6081,2003,Graphic Design,Design
6081,2003,Project Management,Business
6081,2003,Programming,Computer Science
6081,1984,Digital Marketing,Business
6081,1984,Creative Writing,Literature
6081,1981,Data Analysis,Statistics
6081,1981,Digital Marketing,Business
6081,1981,Public Speaking,Communication
96030,2010,Data Analysis,Statistics
96030,2010,Marketing,Business
96030,2010,Creative Writing,Literature
96030,2010,Problem Solving,Mathematics
96030,2010,Web Development,Computer Science
96030,1991,Graphic Design,Design
96030,1991,Creative Writing,Literature
96030,1988,Marketing,Business
96030,1988,Public Speaking,Communication
96030,1988,Programming,Computer Science
96030,2007,Digital Marketing,Business
96030,2007,Marketing,Business
96030,2007,Web Development,Computer Science
97128,1984,Problem Solving,Mathematics
53253,1989,Programming,Computer Science
53253,1983,Problem Solving,Mathematics
53253,1983,Graphic Design,Design
53253,1983,Marketing,Business
53253,1981,Programming,Computer Science
53253,1981,Digital Marketing,Business
53253,1981,Creative Writing,Literature
53253,1981,Web Development,Computer Science
26628,2019,Marketing,Business
26628,2019,Creative Writing,Literature
26628,2007,Problem Solving,Mathematics
26628,1987,Problem Solving,Mathematics
26628,1987,Project Management,Business
26628,1987,Public Speaking,Communication
26628,2020,Creative Writing,Literature
91690,2005,Programming,Computer Science
91690,2019,Digital Marketing,Business
91690,2019,Marketing,Business
91690,2019,Creative Writing,Literature
91690,2019,Programming,Computer Science
91690,2016,Problem Solving,Mathematics
91690,2016,Graphic Design,Design
91690,2009,Programming,Computer Science
92645,1983,Data Analysis,Statistics
92645,1983,Graphic Design,Design
92645,1983,Marketing,Business
92645,2018,Digital Marketing,Business
92645,2018,Programming,Computer Science
92645,2022,Digital Marketing,Business
92645,2021,Graphic Design,Design
92645,2021,Project Management,Business
92645,2021,Web Development,Computer Science
92645,1999,Marketing,Business
92645,1999,Creative Writing,Literature
92645,1999,Programming,Computer Science
88211,1985,Data Analysis,Statistics
88211,1985,Graphic Design,Design
88211,1985,Marketing,Business
88211,2012,Problem Solving,Mathematics
88211,2012,Graphic Design,Design
88211,2012,Public Speaking,Communication
47326,2013,Data Analysis,Statistics
47326,2013,Web Development,Computer Science
47326,2013,Project Management,Business
47326,2013,Programming,Computer Science
14184,2015,Graphic Design,Design
14184,2015,Public Speaking,Communication
14184,2015,Programming,Computer Science
14184,2002,Graphic Design,Design
14184,2002,Marketing,Business
14184,2002,Project Management,Business
14184,2002,Creative Writing,Literature
58638,2002,Data Analysis,Statistics
58638,1989,Data Analysis,Statistics
58638,1989,Creative Writing,Literature
58638,2013,Graphic Design,Design
58638,2013,Project Management,Business
58638,2013,Web Development,Computer Science
58638,1987,Data Analysis,Statistics
58638,1987,Graphic Design,Design
58638,1987,Public Speaking,Communication
58638,1987,Programming,Computer Science
47903,2015,Programming,Computer Science
47903,2021,Graphic Design,Design
47903,2021,Digital Marketing,Business
47903,2021,Creative Writing,Literature
47903,2021,Web Development,Computer Science
47903,1984,Creative Writing,Literature
49154,2019,Graphic Design,Design
49154,2019,Project Management,Business
49154,2019,Web Development,Computer Science
49154,1981,Data Analysis,Statistics
49154,1981,Marketing,Business
49154,1981,Project Management,Business
49154,1981,Web Development,Computer Science
49154,1981,Programming,Computer Science
49154,2005,Graphic Design,Design
49154,2005,Public Speaking,Communication
49154,1994,Creative Writing,Literature
49154,1994,Project Management,Business
49154,1994,Web Development,Computer Science
49154,1994,Digital Marketing,Business
49154,1994,Programming,Computer Science
97116,2021,Data Analysis,Statistics
97116,2021,Graphic Design,Design
97116,2021,Marketing,Business
97116,2021,Web Development,Computer Science
11840,1983,Data Analysis,Statistics
11840,1983,Project Management,Business
11840,1983,Web Development,Computer Science
11840,1988,Problem Solving,Mathematics
11840,1988,Digital Marketing,Business
11840,1988,Creative Writing,Literature
11840,2010,Web Development,Computer Science
69087,2006,Digital Marketing,Business
69087,1987,Data Analysis,Statistics
69087,1987,Graphic Design,Design
69087,1987,Digital Marketing,Business
69087,1987,Creative Writing,Literature
69087,1984,Digital Marketing,Business
69087,1984,Web Development,Computer Science
97743,2012,Graphic Design,Design
97743,2012,Data Analysis,Statistics
97743,2012,Marketing,Business
97743,2012,Web Development,Computer Science
97743,2012,Programming,Computer Science
97743,1995,Data Analysis,Statistics
97743,1995,Graphic Design,Design
97743,2017,Data Analysis,Statistics
97743,1984,Project Management,Business
97743,1984,Creative Writing,Literature
97743,1984,Programming,Computer Science
11911,2005,Data Analysis,Statistics
11911,2005,Marketing,Business
11911,2005,Public Speaking,Communication
11911,2005,Web Development,Computer Science
11911,2003,Graphic Design,Design
11911,2003,Programming,Computer Science
11911,2001,Problem Solving,Mathematics
11911,2001,Programming,Computer Science
11911,2017,Digital Marketing,Business
54414,2019,Problem Solving,Mathematics
54414,2019,Digital Marketing,Business
54414,2019,Marketing,Business
54414,1991,Marketing,Business
54414,1991,Creative Writing,Literature
54414,2009,Data Analysis,Statistics
54414,2009,Problem Solving,Mathematics
54414,2009,Programming,Computer Science
54414,2000,Graphic Design,Design
54414,2000,Digital Marketing,Business
54414,2000,Creative Writing,Literature
54414,2000,Programming,Computer Science
54414,1987,Graphic Design,Design
54414,1987,Data Analysis,Statistics
54414,1987,Marketing,Business
54414,1987,Creative Writing,Literature
54414,1987,Project Management,Business
67202,2018,Public Speaking,Communication
67202,2015,Digital Marketing,Business
67202,2015,Creative Writing,Literature
67202,2015,Web Development,Computer Science
67202,2021,Digital Marketing,Business
67202,2021,Marketing,Business
67202,2021,Project Management,Business
67202,2021,Public Speaking,Communication
67202,1998,Graphic Design,Design
67202,1998,Digital Marketing,Business
67202,1998,Creative Writing,Literature
51848,2020,Data Analysis,Statistics
51848,2020,Graphic Design,Design
51848,2020,Project Management,Business
51848,2020,Creative Writing,Literature
51848,1995,Graphic Design,Design
51848,2005,Digital Marketing,Business
51848,2005,Public Speaking,Communication
51848,1986,Data Analysis,Statistics
51848,1986,Digital Marketing,Business
51848,1986,Programming,Computer Science
51848,1987,Marketing,Business
51848,1987,Problem Solving,Mathematics
51848,1987,Project Management,Business
51848,1987,Digital Marketing,Business
51848,1987,Programming,Computer Science
13867,1986,Digital Marketing,Business
13867,1986,Marketing,Business
94764,1991,Digital Marketing,Business
94764,1991,Creative Writing,Literature
94764,2017,Problem Solving,Mathematics
94764,2017,Digital Marketing,Business
94764,2017,Project Management,Business
94764,2017,Programming,Computer Science
94764,2022,Programming,Computer Science
94764,2022,Web Development,Computer Science
94764,2013,Data Analysis,Statistics
94764,2013,Problem Solving,Mathematics
94764,2018,Digital Marketing,Business
94764,2018,Public Speaking,Communication
26442,1996,Web Development,Computer Science
26442,1996,Marketing,Business
26442,1996,Public Speaking,Communication
26442,1996,Programming,Computer Science
27597,1988,Graphic Design,Design
27597,1988,Public Speaking,Communication
27597,1988,Creative Writing,Literature
27597,2005,Marketing,Business
27597,1991,Marketing,Business
27597,1991,Public Speaking,Communication
27597,2014,Data Analysis,Statistics
27597,2014,Problem Solving,Mathematics
27597,2014,Web Development,Computer Science
40250,2020,Data Analysis,Statistics
40250,2020,Graphic Design,Design
40250,2020,Marketing,Business
40250,2020,Project Management,Business
40250,2006,Digital Marketing,Business
40250,2006,Project Management,Business
40250,2006,Public Speaking,Communication
40250,2010,Graphic Design,Design
40250,2010,Data Analysis,Statistics
40250,2010,Project Management,Business
40250,2010,Digital Marketing,Business
40250,2010,Programming,Computer Science
40250,1990,Data Analysis,Statistics
40250,1990,Problem Solving,Mathematics
40250,1990,Digital Marketing,Business
40250,1990,Project Management,Business
19526,2002,Marketing,Business
19526,2017,Digital Marketing,Business
19526,2010,Digital Marketing,Business
19526,2010,Project Management,Business
19526,2010,Public Speaking,Communication
19526,2010,Web Development,Computer Science
19526,1985,Digital Marketing,Business
19526,1985,Project Management,Business
94299,2018,Graphic Design,Design
94299,2018,Programming,Computer Science
94299,2022,Marketing,Business
94299,2022,Creative Writing,Literature
94299,2022,Web Development,Computer Science
94299,1996,Creative Writing,Literature
98237,1991,Problem Solving,Mathematics
98237,1985,Data Analysis,Statistics
98237,1985,Marketing,Business
98237,1981,Public Speaking,Communication
98237,2015,Digital Marketing,Business
98237,2015,Project Management,Business
23862,2015,Graphic Design,Design
23862,1990,Graphic Design,Design
23862,1990,Data Analysis,Statistics
23862,1990,Creative Writing,Literature
23862,1990,Project Management,Business
23862,1990,Public Speaking,Communication
23862,1986,Problem Solving,Mathematics
39314,2013,Web Development,Computer Science
39314,1989,Problem Solving,Mathematics
39314,1989,Marketing,Business
39314,1989,Creative Writing,Literature
80431,2012,Project Management,Business
80431,2012,Creative Writing,Literature
80431,2018,Graphic Design,Design
85844,2015,Problem Solving,Mathematics
85844,2015,Digital Marketing,Business
85844,2015,Marketing,Business
85844,2016,Creative Writing,Literature
85844,2016,Problem Solving,Mathematics
85844,2016,Project Management,Business
85844,2016,Digital Marketing,Business
85844,2016,Programming,Computer Science
71353,1986,Data Analysis,Statistics
71353,1986,Programming,Computer Science
71353,2010,Graphic Design,Design
71353,2010,Data Analysis,Statistics
71353,2010,Marketing,Business
71353,2010,Problem Solving,Mathematics
71353,2010,Digital Marketing,Business
71353,2021,Digital Marketing,Business
71353,1982,Programming,Computer Science
71353,2015,Data Analysis,Statistics
71353,2015,Digital Marketing,Business
71353,2015,Creative Writing,Literature
71353,2015,Programming,Computer Science
55375,2020,Digital Marketing,Business
55375,2020,Marketing,Business
55375,2020,Project Management,Business
55375,2002,Graphic Design,Design
5868,1995,Graphic Design,Design
5868,1995,Public Speaking,Communication
5868,1998,Digital Marketing,Business
5868,1985,Data Analysis,Statistics
5868,2021,Problem Solving,Mathematics
5868,2009,Marketing,Business
5868,2009,Web Development,Computer Science
89204,1991,Problem Solving,Mathematics
89204,1991,Creative Writing,Literature
89204,1991,Programming,Computer Science
40204,1988,Problem Solving,Mathematics
40204,1988,Digital Marketing,Business
40204,1988,Project Management,Business
40204,2009,Problem Solving,Mathematics
40204,2009,Public Speaking,Communication
40204,1985,Creative Writing,Literature
40204,2015,Problem Solving,Mathematics
40204,2015,Web Development,Computer Science
40204,1993,Graphic Design,Design
40204,1993,Digital Marketing,Business
40204,1993,Creative Writing,Literature
40204,1993,Programming,Computer Science
43991,2011,Digital Marketing,Business
43991,2011,Marketing,Business
43991,2011,Creative Writing,Literature
43991,1983,Digital Marketing,Business
43991,1983,Programming,Computer Science
43991,2009,Problem Solving,Mathematics
43991,2009,Project Management,Business
43991,2009,Web Development,Computer Science
13616,1988,Digital Marketing,Business
13616,2002,Programming,Computer Science
13616,2002,Web Development,Computer Science
13616,1986,Digital Marketing,Business
13616,1986,Creative Writing,Literature
13616,1986,Web Development,Computer Science
23388,1988,Data Analysis,Statistics
23388,1988,Project Management,Business
23388,1988,Programming,Computer Science
23388,1996,Public Speaking,Communication
23388,1996,Creative Writing,Literature
23388,2003,Problem Solving,Mathematics
23388,2003,Web Development,Computer Science
23388,1990,Problem Solving,Mathematics
23388,1990,Digital Marketing,Business
23388,1990,Creative Writing,Literature
23388,1990,Programming,Computer Science
41057,1989,Project Management,Business
41057,1989,Creative Writing,Literature
41057,1989,Web Development,Computer Science
41057,1983,Graphic Design,Design
41057,1983,Project Management,Business
41057,1983,Programming,Computer Science
45854,2013,Problem Solving,Mathematics
45854,2013,Project Management,Business
45854,2013,Web Development,Computer Science
59882,2011,Problem Solving,Mathematics
59882,2011,Marketing,Business
59882,2011,Public Speaking,Communication
59882,2011,Creative Writing,Literature
59882,2012,Data Analysis,Statistics
59882,2012,Problem Solving,Mathematics
59882,2020,Problem Solving,Mathematics
59882,2020,Graphic Design,Design
59882,2020,Marketing,Business
59882,2020,Programming,Computer Science
59882,1986,Data Analysis,Statistics
59882,1986,Project Management,Business
59882,1986,Web Development,Computer Science
90815,2011,Digital Marketing,Business
90815,2013,Problem Solving,Mathematics
90815,2013,Programming,Computer Science
90815,2013,Web Development,Computer Science
90815,2005,Problem Solving,Mathematics
90815,2005,Marketing,Business
90815,2005,Project Management,Business
90815,2008,Data Analysis,Statistics
90815,2008,Problem Solving,Mathematics
90815,2008,Marketing,Business
90815,2008,Project Management,Business
84257,1996,Data Analysis,Statistics
84257,1996,Graphic Design,Design
84257,1996,Marketing,Business
84257,1996,Creative Writing,Literature
84257,2010,Graphic Design,Design
84257,2010,Marketing,Business
84257,2010,Creative Writing,Literature
84257,2010,Digital Marketing,Business
84257,2010,Programming,Computer Science
84257,1980,Data Analysis,Statistics
84257,1980,Creative Writing,Literature
84257,1982,Marketing,Business
84257,1982,Programming,Computer Science
84257,1983,Data Analysis,Statistics
84257,1983,Problem Solving,Mathematics
84257,1983,Digital Marketing,Business
84257,1983,Marketing,Business
64040,2020,Digital Marketing,Business
64040,2020,Creative Writing,Literature
64040,2020,Programming,Computer Science
64040,2008,Digital Marketing,Business
64040,2008,Creative Writing,Literature
64040,1986,Graphic Design,Design
64040,1986,Public Speaking,Communication
39425,1987,Problem Solving,Mathematics
39425,1987,Project Management,Business
39425,1987,Public Speaking,Communication
39425,2007,Graphic Design,Design
39425,2007,Creative Writing,Literature
19616,1999,Graphic Design,Design
19616,1999,Marketing,Business
19616,1999,Public Speaking,Communication
19616,1999,Creative Writing,Literature
85393,1991,Graphic Design,Design
85393,1991,Marketing,Business
85393,1991,Project Management,Business
85393,1991,Web Development,Computer Science
85393,2015,Data Analysis,Statistics
85393,2015,Marketing,Business
85393,2015,Project Management,Business
85393,2015,Public Speaking,Communication
85393,2005,Digital Marketing,Business
85393,2005,Marketing,Business
85393,2005,Project Management,Business
85393,1999,Graphic Design,Design
29059,1982,Data Analysis,Statistics
29059,1982,Graphic Design,Design
29059,1982,Creative Writing,Literature
29059,1982,Web Development,Computer Science
18295,2006,Data Analysis,Statistics
57095,2008,Problem Solving,Mathematics
57095,2008,Graphic Design,Design
57095,2008,Creative Writing,Literature
57095,2008,Web Development,Computer Science
57095,2009,Data Analysis,Statistics
57095,2009,Problem Solving,Mathematics
57095,2009,Creative Writing,Literature
57095,2009,Programming,Computer Science
57095,1985,Problem Solving,Mathematics
57095,1985,Marketing,Business
57095,1985,Project Management,Business
57095,1985,Web Development,Computer Science
34581,1991,Problem Solving,Mathematics
34581,2017,Graphic Design,Design
34581,2017,Project Management,Business
34581,2017,Public Speaking,Communication
34581,2017,Creative Writing,Literature
34581,2019,Data Analysis,Statistics
34581,2019,Marketing,Business
34581,2019,Creative Writing,Literature
34581,2020,Data Analysis,Statistics
34581,2020,Graphic Design,Design
34581,2020,Web Development,Computer Science
34581,2022,Web Development,Computer Science
61127,1995,Graphic Design,Design
61127,1984,Data Analysis,Statistics
61127,1984,Web Development,Computer Science
61127,1984,Public Speaking,Communication
61127,1984,Programming,Computer Science
61127,1993,Data Analysis,Statistics
61127,1993,Marketing,Business
61127,1993,Project Management,Business
61127,1993,Creative Writing,Literature
61127,1980,Data Analysis,Statistics
61127,1980,Public Speaking,Communication
61127,1980,Programming,Computer Science
61127,2006,Data Analysis,Statistics
61127,2006,Graphic Design,Design
61127,2006,Web Development,Computer Science
22747,2019,Graphic Design,Design
22747,2019,Project Management,Business
22747,2004,Data Analysis,Statistics
22747,2004,Problem Solving,Mathematics
22747,2004,Programming,Computer Science
6437,1982,Data Analysis,Statistics
6437,1982,Digital Marketing,Business
6437,1982,Marketing,Business
6437,1992,Data Analysis,Statistics
6437,1992,Graphic Design,Design
6437,1992,Creative Writing,Literature
6437,2014,Data Analysis,Statistics
6437,2014,Problem Solving,Mathematics
6437,2014,Digital Marketing,Business
6437,2014,Public Speaking,Communication
10637,1994,Problem Solving,Mathematics
98678,1988,Data Analysis,Statistics
98678,1988,Digital Marketing,Business
98678,1988,Marketing,Business
98678,1988,Programming,Computer Science
98678,2007,Graphic Design,Design
98678,2007,Digital Marketing,Business
98678,2007,Project Management,Business
98678,2012,Graphic Design,Design
98678,2012,Data Analysis,Statistics
98678,2012,Marketing,Business
98678,2012,Web Development,Computer Science
98678,2012,Public Speaking,Communication
81114,2017,Digital Marketing,Business
81114,2017,Web Development,Computer Science
81114,2017,Public Speaking,Communication
81114,2017,Programming,Computer Science
81114,2003,Public Speaking,Communication
81114,2015,Web Development,Computer Science
81114,2004,Digital Marketing,Business
81114,2004,Marketing,Business
81114,2004,Project Management,Business
81114,2004,Public Speaking,Communication
32112,2013,Graphic Design,Design
32112,2013,Digital Marketing,Business
32112,2013,Project Management,Business
32112,2013,Web Development,Computer Science
32112,1992,Public Speaking,Communication
32112,1994,Graphic Design,Design
32112,1994,Marketing,Business
32112,1994,Public Speaking,Communication
32112,1994,Creative Writing,Literature
68347,2014,Data Analysis,Statistics
68347,2014,Digital Marketing,Business
68347,2014,Project Management,Business
68347,2014,Creative Writing,Literature
68347,2011,Digital Marketing,Business
68347,2011,Marketing,Business
68347,2011,Programming,Computer Science
13269,1998,Problem Solving,Mathematics
13269,1998,Public Speaking,Communication
13269,1998,Web Development,Computer Science
13269,1991,Graphic Design,Design
13269,1991,Data Analysis,Statistics
