Job_ID,Company_ID,Role,Salary,Location,Type,Status
37703,42943,Digital Marketing Manager,876000,"Moscow, Russia",job_type.onsite_full_time,job_status.vacant
18119,71515,IT Consultant,9573200,"Tokyo, Japan",job_type.onsite_part_time,job_status.vacant
61789,88190,Biomedical Engineer,7025600,"Fontana, USA",job_type.remote_part_time,job_status.vacant
7109,74230,Marketing Coordinator,5858900,"Kyoto, Japan",job_type.remote_full_time,job_status.vacant
9894,22617,Technical Writer,3184500,"Lisbon, Portugal",job_type.remote_full_time,job_status.vacant
95257,48431,Tax Preparer,8504800,"Norfolk, USA",job_type.remote_full_time,job_status.vacant
25673,62746,Accountant,7763800,"Lima, Peru",job_type.onsite_part_time,job_status.vacant
46322,91043,IT Manager,3368400,"Cape Town, South Africa",job_type.onsite_full_time,job_status.vacant
88676,98956,Financial Auditor,557300,"Baton Rouge, USA",job_type.remote_part_time,job_status.vacant
67408,41804,Product Marketing Manager,7848900,"Garland, USA",job_type.remote_part_time,job_status.vacant
28477,42943,Operations Manager,7620600,"Albuquerque, USA",job_type.remote_full_time,job_status.vacant
11930,18207,HR Specialist,9252800,"London, England",job_type.onsite_full_time,job_status.vacant
85904,46441,Network Security Engineer,6785700,"Bologna, Italy",job_type.remote_full_time,job_status.vacant
21134,13227,Healthcare Consultant,5017600,"Fresno, USA",job_type.onsite_full_time,job_status.vacant
75790,5834,Interior Decorator,5559800,"Manchester, England",job_type.onsite_full_time,job_status.vacant
87163,62823,Sales Manager,4089600,"Seattle, USA",job_type.remote_full_time,job_status.vacant
99229,88190,Financial Auditor,1027200,"Nashville, USA",job_type.onsite_part_time,job_status.vacant
25000,56550,Interior Designer,9550800,"Singapore City, Singapore",job_type.remote_full_time,job_status.vacant
34459,91043,Nurse Practitioner,6473100,"Toronto, Canada",job_type.onsite_part_time,job_status.vacant
64818,2449,Research Scientist,9418900,"Detroit, USA",job_type.onsite_full_time,job_status.vacant
86831,3890,Logistics Manager,1861800,"Fayetteville, USA",job_type.remote_part_time,job_status.vacant
58651,81829,Cybersecurity Engineer,5935800,"Milwaukee, USA",job_type.onsite_full_time,job_status.vacant
9829,12977,Event Planner,7263600,"Boston, USA",job_type.remote_part_time,job_status.vacant
85948,63656,IT Project Manager,3429200,"Bucharest, Romania",job_type.remote_part_time,job_status.vacant
15826,5834,Business Analyst,3139600,"Xi'an, China",job_type.remote_part_time,job_status.vacant
90139,35142,Financial Manager,5007400,"Adelaide, Australia",job_type.onsite_part_time,job_status.vacant
66801,86446,Software Developer,4509700,"Shanghai, China",job_type.onsite_full_time,job_status.vacant
62095,43932,Graphic Artist,2404000,"Baltimore, USA",job_type.remote_full_time,job_status.vacant
15896,48542,Product Owner,5674700,"Chengdu, China",job_type.onsite_part_time,job_status.vacant
85825,89079,HR Generalist,3003900,"Yonkers, USA",job_type.remote_part_time,job_status.vacant
69506,9850,Data Entry Clerk,7575800,"Melbourne, Australia",job_type.remote_part_time,job_status.vacant
38264,5061,Cybersecurity Engineer,4792300,"Florence, Italy",job_type.remote_full_time,job_status.vacant
68353,98856,Web Developer,4493300,"Bogotá, Colombia",job_type.onsite_part_time,job_status.vacant
25073,35142,Nurse Practitioner,3344300,"Bologna, Italy",job_type.onsite_full_time,job_status.vacant
76170,47708,HR Coordinator,2603000,"St. Louis, USA",job_type.onsite_part_time,job_status.vacant
37456,48431,Recruiting Coordinator,8479200,"Wichita, USA",job_type.onsite_part_time,job_status.vacant
94830,56550,IT Auditor,4260400,"Vancouver, Canada",job_type.onsite_full_time,job_status.vacant
32558,58983,Supply Chain Analyst,1360500,"Los Angeles, USA",job_type.onsite_part_time,job_status.vacant
48863,34187,Marketing Coordinator,8645200,"Rome, Italy",job_type.onsite_full_time,job_status.vacant
47552,43999,IT Manager,108600,"Fontana, USA",job_type.onsite_full_time,job_status.vacant
56704,88136,Environmental Engineer,2454200,"Fort Wayne, USA",job_type.remote_full_time,job_status.vacant
60620,3758,Production Supervisor,7746600,"Lisbon, Portugal",job_type.onsite_part_time,job_status.vacant
92225,98302,Supply Chain Coordinator,3296800,"Rio de Janeiro, Brazil",job_type.onsite_full_time,job_status.vacant
35524,78538,Accountant,5050400,"Seville, Spain",job_type.remote_part_time,job_status.vacant
57258,35155,UX Designer,6604200,"Washington D.C., USA",job_type.onsite_part_time,job_status.vacant
1803,40315,Healthcare Consultant,6019900,"Abuja, Nigeria",job_type.remote_full_time,job_status.vacant
98501,45130,Graphic Designer,4449100,"Guangzhou, China",job_type.remote_full_time,job_status.vacant
2608,56550,IT Administrator,5864400,"Stockholm, Sweden",job_type.remote_part_time,job_status.vacant
17113,89657,Electrician,224600,"Lubbock, USA",job_type.onsite_full_time,job_status.vacant
60461,53619,Network Administrator,1062000,"Seattle, USA",job_type.onsite_part_time,job_status.vacant
38208,4713,Financial Risk Analyst,5141200,"Moscow, Russia",job_type.remote_full_time,job_status.vacant
31863,49186,Event Planner,3095700,"Seoul, South Korea",job_type.remote_full_time,job_status.vacant
30920,49186,Insurance Claims Adjuster,3055700,"Oslo, Norway",job_type.onsite_full_time,job_status.vacant
91356,89657,Software Engineer,4480500,"Wichita, USA",job_type.onsite_part_time,job_status.vacant
31157,42897,Construction Manager,6203000,"Tacoma, USA",job_type.remote_part_time,job_status.vacant
65713,94529,Data Entry Specialist,4781800,"Savannah, USA",job_type.remote_part_time,job_status.vacant
94856,119,Social Worker,7550900,"Tulsa, USA",job_type.onsite_part_time,job_status.vacant
90128,5991,Market Research Manager,4894100,"Kyoto, Japan",job_type.onsite_part_time,job_status.vacant
23399,53725,Financial Advisor,8083200,"Athens, Greece",job_type.onsite_full_time,job_status.vacant
88903,13227,Research Assistant,1634900,"Buenos Aires, Argentina",job_type.onsite_full_time,job_status.vacant
2984,5216,Supply Chain Analyst,5942700,"Salzburg, Austria",job_type.onsite_full_time,job_status.vacant
51829,4713,Compliance Officer,1251200,"Madison, USA",job_type.onsite_full_time,job_status.vacant
87956,88190,Technical Support Engineer,658800,"Budapest, Hungary",job_type.remote_part_time,job_status.vacant
52974,35155,Financial Analyst,1539500,"Berlin, Germany",job_type.remote_part_time,job_status.vacant
18639,62823,Healthcare Consultant,2213000,"Chengdu, China",job_type.onsite_full_time,job_status.vacant
36050,59770,Teacher,9084300,"San Antonio, USA",job_type.remote_full_time,job_status.vacant
66968,89657,Multimedia Artist,1467000,"Cleveland, USA",job_type.remote_full_time,job_status.vacant
71130,49858,Market Research Manager,2951800,"Toronto, Canada",job_type.remote_full_time,job_status.vacant
14443,20995,Product Owner,291400,"Oxnard, USA",job_type.remote_full_time,job_status.vacant
39973,52530,Nurse Manager,7092400,"Nairobi, Kenya",job_type.remote_full_time,job_status.vacant
82956,56867,Operations Manager,6601300,"Gilbert, USA",job_type.onsite_part_time,job_status.vacant
27908,59022,SEO Specialist,9576600,"Prague, Czech Republic",job_type.onsite_part_time,job_status.vacant
30963,27355,Research Scientist,8387000,"Shanghai, China",job_type.onsite_part_time,job_status.vacant
34932,71515,Mechanical Engineer,8464900,"Stockholm, Sweden",job_type.remote_full_time,job_status.vacant
34900,47993,Product Marketing Manager,6767500,"Berlin, Germany",job_type.remote_part_time,job_status.vacant
67696,34910,Quality Assurance Engineer,1750300,"Salzburg, Austria",job_type.onsite_part_time,job_status.vacant
70466,94106,Investment Analyst,4237900,"Bologna, Italy",job_type.remote_part_time,job_status.vacant
92258,96774,Quality Control Inspector,9298400,"Minneapolis, USA",job_type.remote_full_time,job_status.vacant
59365,56188,Electrical Engineer,3952700,"Tacoma, USA",job_type.onsite_full_time,job_status.vacant
45433,82267,Talent Manager,5839300,"Seoul, South Korea",job_type.onsite_part_time,job_status.vacant
92528,9750,Financial Analyst,4127000,"Buenos Aires, Argentina",job_type.onsite_full_time,job_status.vacant
76402,98753,HR Recruiter,9988700,"Munich, Germany",job_type.onsite_full_time,job_status.vacant
34619,34910,Digital Marketing Manager,7302700,"Cairo, Egypt",job_type.onsite_full_time,job_status.vacant
14101,98856,Electrical Engineer,352100,"Lexington, USA",job_type.onsite_full_time,job_status.vacant
29678,31349,Lawyer,208900,"Seattle, USA",job_type.onsite_part_time,job_status.vacant
24239,41932,Operations Analyst,178900,"Chula Vista, USA",job_type.remote_part_time,job_status.vacant
13849,31001,Legal Analyst,3035800,"Kyoto, Japan",job_type.remote_full_time,job_status.vacant
65880,9259,Teacher,8572200,"Austin, USA",job_type.onsite_part_time,job_status.vacant
31785,15205,Public Relations Manager,1628300,"Des Moines, USA",job_type.onsite_part_time,job_status.vacant
87565,83904,Data Analyst,9690000,"Lexington, USA",job_type.onsite_part_time,job_status.vacant
18912,5413,Multimedia Artist,2195200,"Amsterdam, Netherlands",job_type.onsite_part_time,job_status.vacant
31356,14622,HR Generalist,6877700,"Omaha, USA",job_type.onsite_full_time,job_status.vacant
56072,39792,Marketing Assistant,491700,"Florence, Italy",job_type.remote_full_time,job_status.vacant
43868,72737,Sales Associate,9447700,"Norfolk, USA",job_type.remote_part_time,job_status.vacant
32968,70634,Health Educator,413600,"Vancouver, Canada",job_type.remote_full_time,job_status.vacant
42741,69715,Financial Analyst,1619400,"Milwaukee, USA",job_type.onsite_full_time,job_status.vacant
21553,61483,Business Systems Analyst,3402500,"Albuquerque, USA",job_type.onsite_part_time,job_status.vacant
75297,9259,Financial Analyst,4886300,"Budapest, Hungary",job_type.remote_full_time,job_status.vacant
32358,9916,Digital Content Creator,9274000,"Aurora, USA",job_type.remote_full_time,job_status.vacant
40255,10584,Technical Support Specialist,6214600,"Phoenix, USA",job_type.onsite_full_time,job_status.vacant
79214,59022,Social Media Manager,6697000,"Chiang Mai, Thailand",job_type.onsite_full_time,job_status.vacant
85045,3890,Marketing Communications Manager,9238400,"Newark, USA",job_type.onsite_full_time,job_status.vacant
72033,53725,Medical Technologist,4842000,"Manchester, England",job_type.onsite_full_time,job_status.vacant
37854,71737,Dental Hygienist,3596300,"Irving, USA",job_type.remote_part_time,job_status.vacant
91310,42897,Occupational Therapist,8961700,"Tacoma, USA",job_type.onsite_full_time,job_status.vacant
10730,5834,Technical Writer,6728000,"Irvine, USA",job_type.remote_part_time,job_status.vacant
37248,9361,Data Analyst,3548000,"Budapest, Hungary",job_type.onsite_full_time,job_status.vacant
82801,40315,Financial Planner,4595800,"Helsinki, Finland",job_type.remote_full_time,job_status.vacant
17316,47993,Marketing Assistant,261300,"Rio de Janeiro, Brazil",job_type.remote_part_time,job_status.vacant
57853,82461,Interior Designer,1225200,"Salzburg, Austria",job_type.remote_full_time,job_status.vacant
62827,97028,Research Assistant,4164400,"Memphis, USA",job_type.onsite_part_time,job_status.vacant
18259,79856,Digital Marketing Coordinator,4287900,"Amsterdam, Netherlands",job_type.remote_full_time,job_status.vacant
77679,8321,Medical Technologist,8132100,"Salzburg, Austria",job_type.remote_full_time,job_status.vacant
5529,70864,Digital Marketing Coordinator,6920500,"San Bernardino, USA",job_type.remote_full_time,job_status.vacant
10373,39197,Marketing Communications Manager,2870300,"Denver, USA",job_type.onsite_full_time,job_status.vacant
23564,98956,Investment Advisor,1589000,"Copenhagen, Denmark",job_type.onsite_part_time,job_status.vacant
38255,12977,Mechanical Engineer,5110200,"Henderson, USA",job_type.remote_full_time,job_status.vacant
7377,14547,Event Planner,3848700,"Cairo, Egypt",job_type.onsite_part_time,job_status.vacant
26974,50605,Real Estate Agent,8486100,"Cincinnati, USA",job_type.remote_full_time,job_status.vacant
95099,50605,Medical Billing Specialist,5079000,"Washington D.C., USA",job_type.onsite_full_time,job_status.vacant
89880,92887,Business Systems Analyst,2809800,"Cologne, Germany",job_type.remote_part_time,job_status.vacant
34534,39197,Environmental Engineer,5623800,"Shanghai, China",job_type.onsite_part_time,job_status.vacant
83701,30000,Medical Technologist,5607200,"Oklahoma City, USA",job_type.remote_part_time,job_status.vacant
90522,96774,Financial Analyst,4716800,"Kansas City, USA",job_type.onsite_full_time,job_status.vacant
63470,70400,Recruitment Specialist,3177800,"Chesapeake, USA",job_type.onsite_part_time,job_status.vacant
66159,97295,Account Manager,1534200,"Baton Rouge, USA",job_type.onsite_part_time,job_status.vacant
78965,9850,Mechanical Engineer,4337700,"Marseille, France",job_type.onsite_part_time,job_status.vacant
87346,80656,Public Relations Manager,3562900,"Saint Petersburg, Russia",job_type.remote_part_time,job_status.vacant
66610,59022,Cybersecurity Analyst,9349200,"Manchester, England",job_type.remote_part_time,job_status.vacant
37188,42897,Speech-Language Pathologist,3044600,"Auckland, New Zealand",job_type.remote_part_time,job_status.vacant
25082,79856,Financial Analyst,3761200,"Denver, USA",job_type.onsite_full_time,job_status.vacant
12081,39792,Insurance Claims Adjuster,6928500,"Chengdu, China",job_type.remote_part_time,job_status.vacant
